family,variant,pattern_family,direction_id,rho,s,s_max,best_error,I_001,optimizer_success,control_effort
murray_tree,2,multifocal,5,0.75,0.30061110241297556,0.40081480321730073,0.08020196747774405,0,True,1.3862943611198906
murray_tree,2,multifocal,5,0.775,0.31063147249340806,0.40081480321730073,0.0836047845105625,0,True,1.3862943611198906
murray_tree,2,multifocal,5,0.8,0.3206518425738406,0.40081480321730073,0.08701877011858576,0,True,1.3862943611198906
murray_tree,2,multifocal,5,0.825,0.3306722126542731,0.40081480321730073,0.09044265955279158,0,True,1.3862943611198906
murray_tree,2,multifocal,5,0.85,0.3406925827347056,0.40081480321730073,0.09387536916119296,0,True,1.3862943611198906
murray_tree,2,multifocal,5,0.875,0.35071295281513815,0.40081480321730073,0.09731596558353395,0,True,1.3862943611198906
murray_tree,2,multifocal,5,0.9,0.36073332289557064,0.40081480321730073,0.10076364093212428,0,True,1.3862943611198906
murray_tree,2,multifocal,5,0.925,0.3707536929760032,0.40081480321730073,0.10421769266529454,0,True,1.3862943611198906
murray_tree,2,multifocal,5,0.95,0.3807740630564357,0.40081480321730073,0.10767750716465678,0,True,1.3862943611198906
murray_tree,2,multifocal,5,0.975,0.3907944331368682,0.40081480321730073,0.11114254625501811,0,True,1.3862943611198906
murray_tree,2,localized,6,0.0,0.0,0.5147833812926312,0.003735760808116265,1,True,0.32874581067426034
murray_tree,2,localized,6,0.025,0.012869584532315782,0.5147833812926312,0.003742395827038142,1,True,0.2720516334880582
murray_tree,2,localized,6,0.05,0.025739169064631563,0.5147833812926312,0.003840805007175142,1,True,0.5616238610656991
murray_tree,2,localized,6,0.075,0.03860875359694734,0.5147833812926312,0.004431826297739211,1,True,0.785619691873795
murray_tree,2,localized,6,0.1,0.051478338129263126,0.5147833812926312,0.006934616337397531,1,True,0.8226226486000469
murray_tree,2,localized,6,0.125,0.0643479226615789,0.5147833812926312,0.010155265131839692,0,True,0.8714082087216448
murray_tree,2,localized,6,0.15,0.07721750719389468,0.5147833812926312,0.013592740812158088,0,True,0.9290680423543789
murray_tree,2,localized,6,0.175,0.09008709172621046,0.5147833812926312,0.017116906332995667,0,True,0.9932823176093869
murray_tree,2,localized,6,0.2,0.10295667625852625,0.5147833812926312,0.020683497015158668,0,True,1.0622977188252594
murray_tree,2,localized,6,0.225,0.11582626079084203,0.5147833812926312,0.02430842423333021,0,True,1.1038570939758316
murray_tree,2,localized,6,0.25,0.1286958453231578,0.5147833812926312,0.02805786628399674,0,True,1.1347509760639984
murray_tree,2,localized,6,0.275,0.1415654298554736,0.5147833812926312,0.03189306977723587,0,True,1.1684395974755841
murray_tree,2,localized,6,0.3,0.15443501438778937,0.5147833812926312,0.035786472401209656,0,True,1.204721931539884
murray_tree,2,localized,6,0.325,0.16730459892010516,0.5147833812926312,0.0397209640080821,0,True,1.2434294725395354
murray_tree,2,localized,6,0.35,0.18017418345242092,0.5147833812926312,0.043698910933781906,0,True,1.2618627337989992
murray_tree,2,localized,6,0.375,0.1930437679847367,0.5147833812926312,0.04775070175354845,0,True,1.2692493379795324
murray_tree,2,localized,6,0.4,0.2059133525170525,0.5147833812926312,0.05186209019109563,0,False,1.276972606019754
murray_tree,2,localized,6,0.425,0.21878293704936827,0.5147833812926312,0.05601995590767286,0,True,1.2850215018488746
murray_tree,2,localized,6,0.45,0.23165252158168406,0.5147833812926312,0.06021467180580788,0,False,1.293385505810876
murray_tree,2,localized,6,0.475,0.24452210611399983,0.5147833812926312,0.06443904190271588,0,True,1.3020546000372628
murray_tree,2,localized,6,0.5,0.2573916906463156,0.5147833812926312,0.06868759510911748,0,True,1.3110192593235785
murray_tree,2,localized,6,0.525,0.2702612751786314,0.5147833812926312,0.07295610668260348,0,True,1.320270438573541
murray_tree,2,localized,6,0.55,0.2831308597109472,0.5147833812926312,0.07724126787260843,0,True,1.3297995611225246
murray_tree,2,localized,6,0.575,0.29600044424326294,0.5147833812926312,0.08154045378048834,0,True,1.3395985070808039
murray_tree,2,localized,6,0.6,0.30887002877557873,0.5147833812926312,0.08585155748594853,0,True,1.3496596031003683
murray_tree,2,localized,6,0.625,0.3217396133078945,0.5147833812926312,0.09017286965974618,0,True,1.3599756024032994
murray_tree,2,localized,6,0.65,0.3346091978402103,0.5147833812926312,0.0945029899128027,0,True,1.3705396887516172
murray_tree,2,localized,6,0.675,0.3474787823725261,0.5147833812926312,0.09884076063102855,0,False,1.3813454646782628
murray_tree,2,localized,6,0.7,0.36034836690484184,0.5147833812926312,0.1031869665522253,0,True,1.3862943611198906
murray_tree,2,localized,6,0.725,0.37321795143715764,0.5147833812926312,0.10754890702968198,0,True,1.3862943611198906
murray_tree,2,localized,6,0.75,0.3860875359694734,0.5147833812926312,0.1119258294220637,0,True,1.3862943611198906
murray_tree,2,localized,6,0.775,0.3989571205017892,0.5147833812926312,0.11631604245272113,0,True,1.3862943611198906
murray_tree,2,localized,6,0.8,0.411826705034105,0.5147833812926312,0.12071809608926974,0,True,1.3862943611198906
murray_tree,2,localized,6,0.825,0.42469628956642075,0.5147833812926312,0.12513074069341112,0,True,1.3862943611198906
murray_tree,2,localized,6,0.85,0.43756587409873654,0.5147833812926312,0.12955289406668552,0,True,1.3862943611198906
murray_tree,2,localized,6,0.875,0.45043545863105233,0.5147833812926312,0.13398361469647918,0,True,1.3862943611198906
murray_tree,2,localized,6,0.9,0.4633050431633681,0.5147833812926312,0.13842207990318575,0,True,1.3862943611198906
murray_tree,2,localized,6,0.925,0.4761746276956839,0.5147833812926312,0.14286756788656377,0,True,1.3862943611198906
murray_tree,2,localized,6,0.95,0.48904421222799965,0.5147833812926312,0.1473194428934228,0,True,1.3862943611198906
murray_tree,2,localized,6,0.975,0.5019137967603154,0.5147833812926312,0.1517771428988688,0,True,1.3862943611198906
murray_tree,2,regional,7,0.0,0.0,0.3327382314522781,0.003735760808116266,1,True,0.3287458143196446
murray_tree,2,regional,7,0.025,0.008318455786306952,0.3327382314522781,0.004608691668508855,1,True,0.39502516399935844
murray_tree,2,regional,7,0.05,0.016636911572613905,0.3327382314522781,0.005532195414307149,1,True,0.49275525400280823
murray_tree,2,regional,7,0.075,0.024955367358920857,0.3327382314522781,0.006484701260316606,1,True,0.5997608931007892
murray_tree,2,regional,7,0.1,0.03327382314522781,0.3327382314522781,0.007455101065431318,1,True,0.7076927453595391
murray_tree,2,regional,7,0.125,0.04159227893153476,0.3327382314522781,0.008474903801814532,1,True,0.7760166540738115
murray_tree,2,regional,7,0.15,0.049910734717841715,0.3327382314522781,0.009924335665327568,1,True,0.7788859366566709
